cart_value,session_duration,repeat_user,checkout_attempts,product_category,time_of_day,purchase_completed
670.45,25.85,False,1,Books,Morning,True
336.04,12.716666666666667,False,1,Books,Night,False
912.04,29.516666666666666,False,0,Apparel,Night,False
1772.84,21.966666666666665,False,0,Toys,Evening,False
3395.75,14.333333333333334,False,1,Home,Morning,True
3389.4,24.233333333333334,True,1,Electronics,Afternoon,False
3992.44,28.566666666666666,True,1,Home,Afternoon,True
540.89,12.383333333333333,True,0,Home,Afternoon,False
3999.0,29.2,True,1,Food,Morning,True
6958.860000000001,26.116666666666667,False,1,Home,Afternoon,True
5002.21,9.216666666666667,True,1,Food,Afternoon,True
535.74,13.6,False,1,Sports,Afternoon,True
3171.84,14.833333333333334,False,1,Books,Evening,True
7249.44,12.333333333333334,False,0,Toys,Evening,False
882.2,6.666666666666667,True,1,Electronics,Morning,False
202.94,26.3,False,0,Sports,Morning,False
2568.57,27.183333333333334,False,0,Toys,Afternoon,False
4069.91,22.316666666666666,False,1,Electronics,Evening,True
1895.56,23.183333333333334,True,0,Beauty,Night,False
1010.1,15.65,True,1,Home,Night,False
1322.84,13.483333333333333,True,0,Sports,Afternoon,False
2976.6000000000004,1.4666666666666666,True,1,Books,Afternoon,False
10556.32,25.533333333333335,True,1,Home,Evening,True
462.27,26.766666666666666,True,0,Sports,Evening,False
3015.8,19.533333333333335,True,1,Electronics,Evening,True
305.5,17.166666666666668,True,0,Electronics,Morning,False
1708.31,2.283333333333333,False,1,Food,Morning,False
7041.04,11.333333333333334,False,1,Home,Afternoon,False
3890.5499999999997,12.916666666666666,True,1,Toys,Morning,False
4846.29,9.716666666666667,True,1,Toys,Evening,True
4457.3099999999995,10.683333333333334,True,0,Beauty,Evening,False
1144.78,21.883333333333333,False,1,Books,Morning,False
958.17,8.95,True,0,Electronics,Night,False
2131.68,13.85,True,1,Books,Afternoon,False
1936.3400000000001,22.4,True,1,Books,Night,True
3988.5599999999995,18.133333333333333,False,1,Books,Afternoon,True
5131.24,26.7,True,1,Toys,Night,False
420.8,2.9166666666666665,False,1,Sports,Morning,False
2759.46,13.716666666666667,False,1,Food,Afternoon,False
1491.44,22.066666666666666,True,1,Apparel,Afternoon,True
671.67,18.133333333333333,False,1,Sports,Afternoon,False
484.05,0.8333333333333334,False,1,Toys,Evening,False
754.54,1.4666666666666666,True,0,Books,Evening,False
3189.88,12.683333333333334,True,1,Toys,Night,False
1725.76,3.4,True,1,Food,Morning,False
359.89,11.166666666666666,False,1,Apparel,Evening,False
2681.73,16.083333333333332,False,1,Home,Afternoon,False
823.23,4.583333333333333,False,1,Sports,Evening,True
1653.02,12.916666666666666,False,0,Food,Morning,False
612.83,25.8,False,0,Beauty,Evening,False
5267.4,9.016666666666667,True,1,Electronics,Afternoon,True
5385.93,22.25,False,1,Toys,Night,False
819.24,20.1,True,0,Apparel,Afternoon,False
1458.14,24.316666666666666,True,1,Apparel,Morning,False
5061.33,3.3333333333333335,False,0,Food,Night,False
1669.16,2.1333333333333333,False,0,Food,Evening,False
707.44,25.083333333333332,True,0,Sports,Evening,False
1141.48,25.833333333333332,False,0,Home,Evening,False
799.28,27.466666666666665,True,1,Electronics,Night,False
2472.08,9.1,True,1,Home,Afternoon,True
873.96,14.833333333333334,False,0,Apparel,Night,False
3531.8,26.6,False,1,Beauty,Night,False
1145.1,17.9,True,1,Sports,Morning,False
1542.0,10.15,False,0,Toys,Night,False
2538.69,19.25,True,1,Sports,Evening,True
620.24,13.833333333333334,False,0,Apparel,Afternoon,False
553.5600000000001,27.75,True,1,Apparel,Afternoon,False
2160.08,0.35,True,1,Books,Afternoon,False
1257.5,6.016666666666667,True,1,Food,Evening,False
1995.56,19.633333333333333,True,0,Sports,Evening,False
524.54,10.116666666666667,True,1,Electronics,Evening,True
4886.64,28.183333333333334,True,1,Beauty,Evening,True
2967.6000000000004,23.5,False,1,Electronics,Evening,False
2637.56,2.566666666666667,False,1,Food,Night,True
902.6,8.116666666666667,True,0,Books,Evening,False
3923.6,5.533333333333333,True,0,Beauty,Evening,False
3402.2,26.616666666666667,True,0,Toys,Evening,False
1303.88,28.066666666666666,True,1,Electronics,Evening,False
1862.3,29.116666666666667,False,1,Beauty,Afternoon,False
351.54,7.55,False,0,Books,Evening,False
3654.36,24.866666666666667,False,1,Home,Night,False
2618.14,9.716666666666667,True,1,Beauty,Night,False
1520.4,25.85,False,1,Food,Night,False
537.1800000000001,17.7,True,1,Books,Morning,False
570.62,26.95,False,1,Beauty,Afternoon,False
1143.2,19.816666666666666,True,0,Home,Evening,False
3051.6,17.95,True,0,Beauty,Morning,False
5750.24,5.05,True,1,Toys,Evening,False
465.54,12.833333333333334,True,1,Electronics,Morning,True
438.58,15.716666666666667,False,1,Books,Morning,False
3067.48,5.6,True,1,Home,Night,False
1224.16,6.633333333333334,False,1,Sports,Night,False
4337.4,22.25,False,0,Toys,Morning,False
248.56,13.3,False,1,Food,Night,False
1756.8,24.233333333333334,False,1,Electronics,Morning,False
1993.14,0.26666666666666666,True,1,Home,Afternoon,False
357.5,6.733333333333333,True,1,Electronics,Night,True
1675.21,27.366666666666667,True,1,Electronics,Night,True
697.24,11.066666666666666,True,1,Books,Night,True
357.48,26.816666666666666,True,1,Apparel,Afternoon,True
1499.58,10.75,True,1,Books,Morning,False
1053.04,3.9166666666666665,False,1,Toys,Evening,False
340.44,4.866666666666666,False,1,Sports,Night,False
603.45,25.866666666666667,True,1,Electronics,Morning,False
5163.299999999999,14.4,False,1,Home,Afternoon,False
1594.8899999999999,0.7,False,1,Beauty,Evening,False
1368.48,29.466666666666665,True,1,Home,Night,True
1266.32,3.3833333333333333,False,1,Home,Afternoon,False
2850.78,25.45,False,0,Beauty,Afternoon,False
715.6500000000001,13.95,False,0,Sports,Evening,False
604.53,2.6666666666666665,False,1,Beauty,Morning,False
378.44,17.05,False,1,Apparel,Night,False
78.99,12.15,False,1,Sports,Night,False
4864.32,14.7,True,1,Electronics,Morning,True
260.55,27.3,True,1,Apparel,Morning,True
2722.28,12.583333333333334,False,1,Home,Morning,False
1435.32,3.3833333333333333,False,1,Beauty,Evening,False
3157.32,23.366666666666667,True,0,Beauty,Evening,False
1021.41,0.4,True,1,Toys,Night,False
1068.92,27.25,True,1,Apparel,Evening,False
3156.81,20.116666666666667,True,0,Toys,Afternoon,False
3021.8100000000004,2.3833333333333333,False,1,Apparel,Night,True
1881.62,22.033333333333335,False,0,Electronics,Evening,False
1717.47,20.8,False,0,Beauty,Morning,False
3920.08,19.916666666666668,False,1,Home,Afternoon,False
2929.48,20.066666666666666,True,0,Books,Morning,False
1574.08,22.766666666666666,False,1,Apparel,Night,True
765.2,10.683333333333334,False,1,Sports,Morning,False
2871.36,15.483333333333333,True,1,Beauty,Evening,False
1384.61,17.65,True,0,Food,Evening,False
305.9,8.283333333333333,False,1,Apparel,Night,True
775.0500000000001,9.65,False,0,Toys,Morning,False
1444.57,8.866666666666667,True,0,Home,Night,False
1493.24,10.083333333333334,False,1,Beauty,Morning,False
1833.6,8.566666666666666,True,0,Beauty,Afternoon,False
878.03,21.75,False,1,Home,Evening,False
7092.08,12.0,False,0,Food,Night,False
5015.48,5.7,True,1,Beauty,Afternoon,False
5148.299999999999,6.85,True,1,Toys,Afternoon,False
1485.8,13.7,True,1,Beauty,Night,False
5012.92,10.0,True,0,Home,Night,False
958.9,28.75,False,0,Apparel,Afternoon,False
4129.64,10.233333333333333,True,1,Beauty,Morning,False
2786.4,28.116666666666667,False,1,Beauty,Afternoon,False
1600.69,21.15,False,1,Electronics,Night,True
3940.92,15.4,False,0,Food,Afternoon,False
5254.12,7.583333333333333,False,1,Home,Morning,True
3093.4700000000003,25.233333333333334,False,1,Beauty,Evening,True
162.93,27.833333333333332,True,0,Sports,Evening,False
4419.299999999999,22.583333333333332,False,1,Toys,Afternoon,True
920.79,29.216666666666665,True,1,Food,Morning,False
850.82,10.766666666666667,False,1,Sports,Evening,False
826.54,25.8,True,1,Electronics,Afternoon,False
3835.76,23.733333333333334,True,1,Food,Afternoon,False
3963.88,15.8,False,0,Home,Morning,False
1889.88,29.716666666666665,True,0,Beauty,Night,False
733.42,15.066666666666666,True,0,Sports,Afternoon,False
2303.64,12.8,True,0,Home,Night,False
1452.44,9.6,True,0,Toys,Night,False
240.1,12.4,False,0,Sports,Evening,False
553.82,17.133333333333333,True,1,Electronics,Night,True
944.87,27.3,True,0,Books,Morning,False
214.79,9.216666666666667,False,1,Apparel,Evening,False
4393.2300000000005,18.583333333333332,True,1,Food,Evening,False
396.82,15.766666666666667,False,0,Beauty,Evening,False
2920.08,1.3166666666666667,True,1,Home,Afternoon,False
2235.08,18.85,False,1,Electronics,Afternoon,False
1214.12,13.65,True,1,Electronics,Night,False
831.24,26.4,True,0,Books,Evening,False
10786.3,9.516666666666667,False,1,Beauty,Evening,True
5208.049999999999,25.0,True,1,Food,Morning,True
1888.06,3.6,False,0,Home,Night,False
748.12,24.466666666666665,True,0,Apparel,Morning,False
651.72,27.95,False,0,Apparel,Night,False
4600.11,28.383333333333333,False,1,Home,Night,False
1617.63,3.433333333333333,True,0,Toys,Afternoon,False
1302.68,20.116666666666667,True,0,Beauty,Afternoon,False
2022.62,27.65,False,1,Books,Morning,True
552.78,21.216666666666665,True,0,Toys,Night,False
1049.98,10.266666666666667,True,0,Food,Evening,False
5813.08,19.366666666666667,False,0,Beauty,Afternoon,False
1674.6,22.866666666666667,False,1,Apparel,Evening,True
940.23,16.7,True,0,Books,Morning,False
3858.52,16.333333333333332,True,0,Toys,Afternoon,False
5595.76,3.566666666666667,True,0,Food,Afternoon,False
1438.92,12.8,True,1,Sports,Night,True
1240.72,10.933333333333334,True,0,Beauty,Morning,False
2537.4700000000003,20.316666666666666,False,1,Sports,Night,True
2443.6499999999996,3.6166666666666667,False,0,Beauty,Afternoon,False
3433.12,6.95,True,0,Food,Morning,False
1753.32,18.3,False,1,Electronics,Afternoon,False
2372.7599999999998,0.7,True,0,Apparel,Morning,False
2993.26,6.733333333333333,True,0,Home,Afternoon,False
383.43,18.416666666666668,False,0,Sports,Evening,False
3780.48,21.733333333333334,False,1,Apparel,Evening,True
2160.24,13.433333333333334,False,0,Electronics,Night,False
845.0699999999999,8.716666666666667,False,0,Sports,Evening,False
6239.64,8.25,True,0,Home,Afternoon,False
1305.66,5.533333333333333,False,1,Apparel,Afternoon,True
2372.37,4.7,False,0,Toys,Evening,False
548.24,8.633333333333333,True,1,Books,Night,False
1684.36,24.15,True,0,Apparel,Evening,False
473.4,17.016666666666666,True,0,Electronics,Morning,False
1146.08,13.416666666666666,True,1,Books,Morning,True
3313.2000000000003,14.35,True,1,Beauty,Morning,False
916.14,28.5,True,1,Sports,Evening,True
1199.56,29.383333333333333,False,0,Toys,Evening,False
1263.98,25.066666666666666,True,1,Food,Evening,False
337.04,0.6333333333333333,True,0,Beauty,Morning,False
1394.02,29.716666666666665,False,1,Apparel,Night,False
1597.64,28.916666666666668,True,0,Apparel,Afternoon,False
698.53,9.583333333333334,True,1,Apparel,Evening,True
401.23,5.033333333333333,False,0,Electronics,Night,False
1063.3,24.433333333333334,True,0,Apparel,Afternoon,False
5276.27,6.033333333333333,True,1,Electronics,Afternoon,True
481.0,18.216666666666665,True,0,Apparel,Afternoon,False
1504.68,0.23333333333333334,True,1,Sports,Night,False
870.16,6.166666666666667,True,0,Electronics,Night,False
3858.36,14.4,False,0,Electronics,Morning,False
3248.68,26.616666666666667,False,1,Home,Night,False
4392.9,20.166666666666668,True,1,Food,Night,True
1444.68,23.1,True,0,Books,Night,False
1315.92,5.266666666666667,True,0,Food,Afternoon,False
951.94,6.483333333333333,False,1,Books,Evening,False
2684.64,8.166666666666666,True,1,Home,Morning,False
7675.76,20.3,False,1,Beauty,Evening,True
3493.41,24.15,True,1,Home,Evening,False
5874.93,13.95,False,0,Home,Night,False
5128.12,29.433333333333334,True,0,Home,Morning,False
2210.36,23.433333333333334,True,0,Toys,Evening,False
3289.16,4.666666666666667,True,1,Toys,Evening,False
79.01,5.533333333333333,True,0,Sports,Morning,False
5641.16,1.2666666666666666,False,1,Home,Night,False
2741.26,0.8833333333333333,True,1,Beauty,Evening,True
964.32,24.95,True,0,Electronics,Afternoon,False
2098.12,10.133333333333333,False,0,Books,Evening,False
2347.18,2.1333333333333333,False,1,Toys,Afternoon,True
195.29999999999998,25.233333333333334,True,0,Sports,Night,False
2053.16,2.75,False,0,Toys,Evening,False
3235.96,20.7,False,1,Books,Morning,False
388.45,18.883333333333333,True,1,Beauty,Morning,False
1971.21,0.7,False,1,Electronics,Evening,False
6068.64,18.783333333333335,True,1,Food,Night,False
1040.31,5.733333333333333,False,1,Sports,Night,False
2597.88,28.416666666666668,False,1,Books,Morning,True
1464.07,22.333333333333332,False,0,Home,Evening,False
4354.8,17.766666666666666,True,1,Beauty,Night,False
770.96,0.7,False,0,Books,Morning,False
1704.88,19.35,False,0,Sports,Afternoon,False
8877.92,4.083333333333333,True,1,Toys,Evening,True
5130.57,0.9666666666666667,True,0,Toys,Afternoon,False
1079.23,27.85,False,1,Apparel,Afternoon,True
265.29,9.366666666666667,True,1,Sports,Night,False
719.89,16.583333333333332,False,1,Books,Night,True
1205.12,17.7,False,1,Toys,Night,False
4831.08,8.433333333333334,False,1,Toys,Evening,False
5814.8099999999995,14.833333333333334,True,1,Home,Afternoon,False
592.62,15.85,True,1,Books,Evening,True
1811.63,4.366666666666666,False,1,Sports,Night,True
1459.68,7.833333333333333,False,0,Food,Afternoon,False
1863.08,5.116666666666666,True,1,Books,Evening,False
2380.76,27.566666666666666,True,0,Electronics,Evening,False
921.4,12.616666666666667,True,0,Sports,Morning,False
2082.0,3.7666666666666666,True,1,Food,Evening,False
1772.79,16.85,True,0,Books,Night,False
3455.94,22.116666666666667,True,0,Toys,Evening,False
1104.18,4.2,False,0,Apparel,Afternoon,False
4479.299999999999,8.316666666666666,True,1,Toys,Evening,False
3082.16,6.333333333333333,False,0,Apparel,Morning,False
717.45,9.983333333333333,True,1,Toys,Afternoon,False
314.76,28.883333333333333,False,0,Apparel,Afternoon,False
466.0,1.7666666666666666,True,1,Sports,Morning,True
772.22,4.6,False,0,Electronics,Night,False
2246.55,27.95,False,1,Beauty,Afternoon,False
3547.86,16.9,False,1,Toys,Night,False
380.07,11.3,False,1,Electronics,Afternoon,False
3574.64,0.6,False,1,Electronics,Afternoon,False
278.97,29.633333333333333,False,1,Electronics,Night,False
1961.6,0.23333333333333334,True,0,Books,Afternoon,False
3311.8,18.083333333333332,True,1,Toys,Night,True
3108.2,18.65,True,0,Toys,Morning,False
4485.84,19.266666666666666,True,1,Apparel,Night,True
842.2,24.083333333333332,False,0,Food,Morning,False
1133.6,9.716666666666667,True,0,Food,Afternoon,False
2287.52,5.083333333333333,True,1,Food,Night,False
438.53,5.416666666666667,False,0,Food,Afternoon,False
7830.96,9.9,True,1,Toys,Night,True
2682.64,9.883333333333333,True,1,Food,Morning,False
108.91,20.316666666666666,False,1,Sports,Morning,False
588.08,12.716666666666667,False,0,Apparel,Night,False
1565.3999999999999,3.4833333333333334,True,0,Books,Morning,False
606.03,1.0,False,1,Toys,Afternoon,False
492.46,3.566666666666667,False,0,Sports,Afternoon,False
674.46,21.7,False,0,Apparel,Evening,False
910.31,24.8,False,0,Home,Morning,False
5074.23,14.95,True,1,Beauty,Afternoon,True
3380.0,26.4,True,1,Home,Night,True
1704.8,18.416666666666668,True,1,Beauty,Morning,False
2468.0,6.183333333333334,True,1,Books,Afternoon,False
471.18,8.933333333333334,False,1,Toys,Morning,True
1825.76,20.2,False,1,Food,Night,False
3005.16,0.38333333333333336,False,0,Home,Afternoon,False
3100.88,19.116666666666667,False,1,Sports,Evening,True
436.36,18.083333333333332,True,0,Food,Evening,False
888.04,25.25,True,1,Electronics,Morning,True
3354.66,27.516666666666666,False,1,Beauty,Night,False
3073.66,13.233333333333333,True,1,Toys,Afternoon,True
1565.2,13.733333333333333,True,1,Home,Night,False
566.88,15.8,False,1,Food,Afternoon,False
908.84,14.466666666666667,True,1,Sports,Morning,False
5324.52,8.1,True,1,Home,Afternoon,True
1227.66,19.483333333333334,True,0,Home,Night,False
644.38,23.45,True,1,Electronics,Night,False
1584.49,1.9833333333333334,True,1,Beauty,Morning,True
3405.96,29.35,True,1,Food,Night,False
2690.64,10.4,True,1,Beauty,Afternoon,True
2969.96,9.966666666666667,False,1,Home,Morning,False
7123.58,29.416666666666668,True,1,Books,Afternoon,True
1850.98,3.183333333333333,False,1,Toys,Night,False
304.24,18.0,True,1,Sports,Morning,False
424.14,13.45,True,0,Sports,Afternoon,False
1717.0500000000002,25.45,False,1,Electronics,Night,False
819.14,0.36666666666666664,True,0,Home,Night,False
2824.98,11.933333333333334,False,1,Toys,Evening,False
299.01,21.416666666666668,False,1,Books,Night,False
2134.86,10.883333333333333,True,1,Books,Afternoon,False
2020.44,18.6,True,1,Books,Morning,False
483.35,26.75,False,1,Food,Evening,False
3417.82,8.25,True,1,Home,Night,False
5598.42,26.566666666666666,True,1,Electronics,Night,True
1969.36,23.05,True,1,Toys,Night,False
2825.48,7.366666666666666,True,1,Home,Afternoon,True
5294.389999999999,22.366666666666667,True,1,Toys,Evening,True
2738.1000000000004,23.633333333333333,False,0,Beauty,Afternoon,False
5289.2,14.45,True,1,Home,Evening,False
659.04,21.133333333333333,True,0,Electronics,Morning,False
132.68,14.85,True,1,Sports,Afternoon,False
2271.86,4.366666666666666,True,1,Food,Afternoon,False
1463.6399999999999,18.866666666666667,True,1,Electronics,Morning,False
1262.58,5.333333333333333,False,0,Beauty,Evening,False
1076.1,28.15,True,1,Electronics,Night,True
729.75,16.033333333333335,True,1,Home,Morning,False
1229.12,2.783333333333333,False,1,Sports,Night,False
1943.29,17.583333333333332,True,1,Books,Night,True
13751.79,25.216666666666665,True,1,Food,Morning,True
8351.150000000001,24.9,True,1,Books,Evening,True
838.26,9.416666666666666,True,1,Electronics,Night,False
3726.08,16.033333333333335,True,0,Books,Morning,False
898.0,16.816666666666666,True,0,Beauty,Afternoon,False
5490.66,9.266666666666667,False,1,Toys,Afternoon,False
1634.2,12.816666666666666,False,0,Sports,Afternoon,False
2993.26,10.283333333333333,True,1,Beauty,Morning,True
1260.6,0.16666666666666666,False,1,Electronics,Afternoon,False
1117.58,6.0,True,0,Toys,Night,False
7249.18,10.916666666666666,True,1,Toys,Afternoon,True
2409.56,26.433333333333334,False,0,Electronics,Afternoon,False
518.9,28.333333333333332,True,0,Electronics,Night,False
7177.44,19.15,True,1,Home,Afternoon,False
2179.44,7.2,False,1,Electronics,Night,False
2430.89,20.883333333333333,False,1,Home,Afternoon,True
959.14,22.016666666666666,True,1,Beauty,Night,False
993.05,3.2,True,1,Beauty,Afternoon,True
1070.44,0.8333333333333334,False,1,Electronics,Night,False
1199.6,14.983333333333333,False,1,Books,Morning,False
1041.09,7.15,True,1,Food,Night,False
6280.450000000001,19.383333333333333,True,1,Electronics,Afternoon,True
2689.28,15.033333333333333,True,1,Apparel,Afternoon,True
1741.41,3.533333333333333,True,0,Electronics,Evening,False
4788.78,14.7,True,0,Home,Night,False
2907.28,14.65,True,1,Sports,Morning,True
1876.9499999999998,29.983333333333334,True,1,Food,Night,False
1627.0100000000002,24.266666666666666,True,1,Apparel,Night,True
770.04,20.25,True,1,Electronics,Morning,False
3079.6,27.75,False,1,Apparel,Night,False
2246.64,17.4,True,0,Apparel,Morning,False
2339.58,8.65,False,1,Apparel,Morning,False
8220.460000000001,21.416666666666668,True,1,Books,Night,True
997.4100000000001,5.466666666666667,True,1,Food,Night,False
562.95,29.5,False,1,Apparel,Afternoon,False
2006.59,4.916666666666667,True,1,Beauty,Afternoon,True
1698.16,12.616666666666667,True,1,Toys,Evening,False
2270.44,13.133333333333333,True,0,Home,Evening,False
826.14,21.75,True,1,Electronics,Night,False
2761.23,15.116666666666667,True,1,Food,Morning,True
1560.32,15.533333333333333,False,0,Apparel,Evening,False
1753.36,19.433333333333334,True,1,Home,Night,False
561.98,19.3,True,1,Apparel,Evening,False
5380.88,20.95,True,1,Beauty,Morning,False
1146.0,7.383333333333334,True,0,Sports,Night,False
588.86,3.433333333333333,True,1,Electronics,Morning,True
189.36,24.3,True,0,Sports,Night,False
2420.82,17.883333333333333,False,1,Beauty,Evening,False
2146.92,14.15,True,0,Apparel,Afternoon,False
3854.2,0.9,False,1,Beauty,Evening,False
1241.9,15.083333333333334,False,1,Apparel,Evening,True
1711.8,8.0,False,1,Electronics,Afternoon,False
1841.06,25.433333333333334,True,1,Home,Afternoon,False
1792.73,7.833333333333333,True,0,Home,Night,False
4083.25,4.966666666666667,True,1,Home,Night,True
3625.44,26.366666666666667,True,1,Electronics,Morning,False
1193.8700000000001,18.833333333333332,False,1,Electronics,Morning,True
669.76,1.7833333333333334,True,1,Apparel,Evening,False
6549.56,2.15,True,1,Home,Afternoon,False
807.54,5.733333333333333,True,1,Food,Morning,True
2010.78,4.2,False,0,Beauty,Evening,False
2345.68,5.4,True,0,Home,Afternoon,False
2033.5,3.566666666666667,True,0,Beauty,Night,False
2732.42,10.833333333333334,True,0,Beauty,Evening,False
2646.48,21.516666666666666,False,1,Beauty,Night,False
1786.1,27.6,True,1,Books,Morning,False
316.8,10.533333333333333,True,1,Sports,Morning,False
1566.28,20.966666666666665,True,1,Apparel,Afternoon,False
6674.84,29.8,False,0,Food,Evening,False
2015.13,18.4,False,1,Toys,Night,False
793.8,1.9166666666666667,True,0,Apparel,Afternoon,False
2877.7200000000003,6.233333333333333,True,0,Books,Morning,False
4627.92,0.36666666666666664,True,1,Books,Morning,False
621.64,5.783333333333333,True,0,Books,Evening,False
7970.48,24.5,False,1,Beauty,Night,True
1290.56,3.9166666666666665,True,1,Books,Evening,False
1205.2,15.533333333333333,False,1,Apparel,Night,False
1859.87,4.95,False,1,Beauty,Night,True
535.68,22.166666666666668,False,1,Electronics,Evening,False
7866.64,1.5666666666666667,True,1,Toys,Afternoon,False
2776.8,24.45,True,0,Books,Evening,False
1767.0,23.216666666666665,True,1,Beauty,Evening,False
4688.44,23.033333333333335,False,1,Toys,Morning,False
1437.01,3.4166666666666665,True,1,Toys,Morning,True
389.64,22.383333333333333,False,1,Sports,Evening,False
1239.9,17.633333333333333,True,1,Apparel,Evening,True
5202.96,10.4,True,1,Toys,Morning,True
1286.99,25.3,False,1,Sports,Night,True
4651.84,18.55,True,1,Toys,Evening,True
333.57,3.55,False,0,Apparel,Afternoon,False
64.35,14.966666666666667,True,0,Sports,Afternoon,False
691.42,6.25,True,1,Books,Afternoon,True
542.57,29.25,True,0,Home,Evening,False
5635.44,27.533333333333335,True,1,Beauty,Night,True
1938.06,4.633333333333334,True,1,Electronics,Night,False
1855.23,4.433333333333334,False,1,Home,Morning,False
759.11,7.55,True,1,Beauty,Evening,False
3153.84,13.433333333333334,True,1,Books,Night,False
462.03,13.366666666666667,False,1,Apparel,Evening,False
1011.39,22.366666666666667,False,0,Toys,Morning,False
935.44,5.533333333333333,False,0,Apparel,Morning,False
999.18,8.65,True,1,Beauty,Morning,False
949.8,20.433333333333334,True,1,Sports,Afternoon,False
4974.48,24.716666666666665,True,0,Beauty,Evening,False
2609.16,1.5333333333333334,True,1,Food,Morning,False
321.74,18.016666666666666,False,1,Sports,Evening,False
1453.66,17.466666666666665,True,1,Food,Afternoon,False
2754.08,4.866666666666666,False,1,Apparel,Afternoon,False
2158.6499999999996,18.733333333333334,False,0,Apparel,Morning,False
2026.8,8.166666666666666,True,1,Electronics,Morning,False
1040.0700000000002,7.533333333333333,True,1,Books,Night,True
3114.18,28.033333333333335,True,0,Home,Evening,False
2423.12,5.75,True,0,Apparel,Morning,False
6768.64,5.216666666666667,True,1,Home,Night,False
601.74,10.85,True,0,Electronics,Evening,False
1479.3,5.433333333333334,True,1,Books,Morning,True
1783.62,4.633333333333334,False,0,Apparel,Night,False
744.21,7.816666666666666,False,0,Food,Night,False
2805.48,9.916666666666666,True,1,Food,Evening,False
3290.8,2.8,True,1,Toys,Night,False
872.66,29.55,True,1,Sports,Evening,True
1455.44,7.216666666666667,True,0,Home,Evening,False
2743.56,16.133333333333333,True,1,Food,Evening,False
7422.08,23.266666666666666,False,1,Home,Afternoon,False
298.22,6.15,True,1,Sports,Night,False
1245.18,1.0666666666666667,False,1,Apparel,Evening,False
592.84,1.4666666666666666,False,1,Books,Morning,False
479.96,10.2,True,1,Apparel,Afternoon,False
2215.72,12.616666666666667,False,0,Apparel,Afternoon,False
209.16,1.0,False,1,Sports,Night,False
1374.0,25.166666666666668,False,1,Home,Evening,False
5249.74,2.683333333333333,True,1,Home,Night,True
200.68,5.95,True,0,Sports,Afternoon,False
788.17,29.133333333333333,False,1,Electronics,Evening,False
755.16,7.85,True,1,Books,Morning,True
928.9499999999999,4.216666666666667,False,1,Books,Evening,False
3591.2,13.883333333333333,False,1,Electronics,Afternoon,False
1142.34,29.783333333333335,False,1,Food,Morning,False
3380.08,0.9166666666666666,True,1,Food,Evening,False
1203.98,18.0,False,0,Toys,Morning,False
2347.04,19.316666666666666,False,0,Home,Morning,False
868.25,27.516666666666666,False,1,Books,Afternoon,False
2233.68,18.216666666666665,True,1,Electronics,Morning,True
3306.68,26.25,False,1,Food,Night,False
303.54,14.016666666666667,True,0,Apparel,Afternoon,False
675.66,6.65,False,1,Books,Night,False
6356.2,4.866666666666666,True,0,Home,Morning,False
1907.96,11.033333333333333,False,0,Sports,Night,False
657.9,11.95,True,0,Apparel,Evening,False
4675.6,3.0166666666666666,False,1,Food,Morning,False
3946.44,28.216666666666665,True,0,Beauty,Evening,False
3007.28,21.116666666666667,False,0,Beauty,Night,False
910.3299999999999,2.8833333333333333,False,1,Apparel,Evening,True
270.06,29.533333333333335,True,0,Sports,Morning,False
1329.44,16.166666666666668,True,1,Sports,Evening,False
1425.53,25.466666666666665,True,1,Home,Night,True
1725.56,18.433333333333334,True,0,Beauty,Night,False
1266.72,22.466666666666665,False,1,Beauty,Night,False
1980.7,13.266666666666667,True,1,Toys,Morning,True
1305.12,4.316666666666666,True,1,Apparel,Night,False
364.52,14.766666666666667,False,1,Electronics,Morning,False
1019.11,13.15,False,1,Toys,Evening,False
522.12,24.633333333333333,False,0,Sports,Night,False
222.69,24.183333333333334,True,0,Sports,Evening,False
1656.12,12.4,True,0,Books,Afternoon,False
398.45,13.983333333333333,False,1,Electronics,Evening,False
4501.04,1.7166666666666666,True,0,Food,Afternoon,False
1096.53,8.016666666666667,True,0,Books,Evening,False
496.47,23.45,True,0,Sports,Morning,False
2068.48,16.916666666666668,False,1,Food,Evening,False
5288.700000000001,1.7166666666666666,True,1,Food,Morning,False
3728.0299999999997,17.05,False,1,Toys,Morning,True
4657.22,15.033333333333333,False,1,Toys,Night,True
5282.92,8.283333333333333,True,1,Food,Morning,True
1660.3500000000001,18.183333333333334,False,1,Home,Afternoon,False
1175.01,28.35,True,1,Books,Night,True
3761.16,0.7166666666666667,False,1,Toys,Night,False
10843.34,24.333333333333332,True,1,Food,Evening,True
1408.24,4.283333333333333,False,0,Beauty,Morning,False
255.23,19.883333333333333,True,1,Toys,Morning,False
1221.82,7.6,False,1,Beauty,Afternoon,False
652.01,24.916666666666668,False,1,Apparel,Evening,False
2392.05,29.95,False,1,Food,Evening,True
3307.4300000000003,26.116666666666667,False,1,Electronics,Night,True
1872.9,4.783333333333333,False,1,Toys,Night,True
4396.64,29.333333333333332,True,1,Toys,Night,False
1026.47,26.866666666666667,True,1,Books,Afternoon,False
1935.42,12.316666666666666,True,1,Beauty,Afternoon,False
3515.54,27.05,True,1,Food,Night,False
12961.12,17.65,False,1,Food,Evening,True
2008.68,26.8,True,1,Toys,Afternoon,True
4738.71,28.833333333333332,False,0,Food,Evening,False
4272.63,12.883333333333333,False,1,Toys,Evening,False
